dt_iso,wind_speed_1,wind_speed_2,wind_speed_3,snow_1h_1,snow_1h_2,snow_1h_3,temp_1,temp_2,temp_3,temp
1979-02-08,2.4462499999999996,9.08333333333333,5.641666666666667,0.0,0.0,1.4,254.69875000000002,255.6158333333333,261.0808333333334,258.95374999999996
1979-02-09,3.178333333333333,2.4462499999999996,9.08333333333333,1.4800000000000002,0.0,0.0,258.95374999999996,254.69875000000002,255.6158333333333,256.06333333333333
1979-02-10,5.325,3.178333333333333,2.4462499999999996,0.0,1.4800000000000002,0.0,256.06333333333333,258.95374999999996,254.69875000000002,249.90083333333337
1979-02-11,3.613333333333333,5.325,3.178333333333333,0.0,0.0,1.4800000000000002,249.90083333333337,256.06333333333333,258.95374999999996,249.04666666666665
1979-02-12,4.4975,3.613333333333333,5.325,0.0,0.0,0.0,249.04666666666665,249.90083333333337,256.06333333333333,250.5270833333333
1979-02-13,3.1712499999999992,4.4975,3.613333333333333,0.0,0.0,0.0,250.5270833333333,249.04666666666665,249.90083333333337,251.43291666666664
1979-02-14,3.6500000000000004,3.1712499999999992,4.4975,0.0,0.0,0.0,251.43291666666664,250.5270833333333,249.04666666666665,250.0729166666667
1979-02-15,6.020833333333332,3.6500000000000004,3.1712499999999992,0.0,0.0,0.0,250.0729166666667,251.43291666666664,250.5270833333333,251.52874999999995
1979-02-16,3.2249999999999996,6.020833333333332,3.6500000000000004,0.0,0.0,0.0,251.52874999999995,250.0729166666667,251.43291666666664,254.11166666666665
1979-02-17,3.978333333333333,3.2249999999999996,6.020833333333332,0.0,0.0,0.0,254.11166666666665,251.52874999999995,250.0729166666667,250.21208333333337
1979-02-18,6.279166666666666,3.978333333333333,3.2249999999999996,0.0,0.0,0.0,250.21208333333337,254.11166666666665,251.52874999999995,250.04625000000007
1979-02-19,2.938333333333334,6.279166666666666,3.978333333333333,0.0,0.0,0.0,250.04625000000007,250.21208333333337,254.11166666666665,253.24
1979-02-20,1.6645833333333335,2.938333333333334,6.279166666666666,0.0,0.0,0.0,253.24,250.04625000000007,250.21208333333337,263.55125
1979-02-21,4.291666666666665,1.6645833333333335,2.938333333333334,0.0,0.0,0.0,263.55125,253.24,250.04625000000007,268.70500000000004
1979-02-22,2.5541666666666667,4.291666666666665,1.6645833333333335,0.0,0.0,0.0,268.70500000000004,263.55125,253.24,275.4620833333334
1979-02-23,7.591666666666664,2.5541666666666667,4.291666666666665,0.0,0.0,0.0,275.4620833333334,268.70500000000004,263.55125,270.9641666666667
1979-02-24,3.441666666666667,7.591666666666664,2.5541666666666667,0.0,0.0,0.0,270.9641666666667,275.4620833333334,268.70500000000004,275.6820833333333
1979-02-25,6.350833333333333,3.441666666666667,7.591666666666664,0.0,0.0,0.0,275.6820833333333,270.9641666666667,275.4620833333334,267.93541666666675
1979-02-26,7.9341666666666635,6.350833333333333,3.441666666666667,0.0,0.0,0.0,267.93541666666675,275.6820833333333,270.9641666666667,266.69375
1979-02-27,10.283333333333333,7.9341666666666635,6.350833333333333,7.11,0.0,0.0,266.69375,267.93541666666675,275.6820833333333,267.81666666666666
1979-02-28,7.245833333333333,10.283333333333333,7.9341666666666635,4.81,7.11,0.0,267.81666666666666,266.69375,267.93541666666675,270.90208333333334
1979-03-01,4.280416666666667,7.245833333333333,10.283333333333333,0.0,4.81,7.11,270.90208333333334,267.81666666666666,266.69375,270.7454166666667
1979-03-02,6.329166666666667,4.280416666666667,7.245833333333333,0.0,0.0,4.81,270.7454166666667,270.90208333333334,267.81666666666666,270.32166666666666
1979-03-03,5.395833333333331,6.329166666666667,4.280416666666667,1.35,0.0,0.0,270.32166666666666,270.7454166666667,270.90208333333334,274.69875
1979-03-04,3.990416666666667,5.395833333333331,6.329166666666667,0.0,1.35,0.0,274.69875,270.32166666666666,270.7454166666667,276.585
1979-03-05,8.137499999999998,3.990416666666667,5.395833333333331,0.0,0.0,1.35,276.585,274.69875,270.32166666666666,279.2166666666667
1979-03-06,6.841666666666666,8.137499999999998,3.990416666666667,0.0,0.0,0.0,279.2166666666667,276.585,274.69875,274.69374999999997
1979-03-07,2.8875000000000006,6.841666666666666,8.137499999999998,0.0,0.0,0.0,274.69374999999997,279.2166666666667,276.585,274.72291666666666
1979-03-08,2.5316666666666667,2.8875000000000006,6.841666666666666,0.0,0.0,0.0,274.72291666666666,274.69374999999997,279.2166666666667,274.5283333333333
1979-03-09,2.479166666666667,2.5316666666666667,2.8875000000000006,0.0,0.0,0.0,274.5283333333333,274.72291666666666,274.69374999999997,273.74625
1979-03-10,2.862083333333333,2.479166666666667,2.5316666666666667,0.0,0.0,0.0,273.74625,274.5283333333333,274.72291666666666,274.8691666666667
1979-03-11,4.854166666666666,2.862083333333333,2.479166666666667,1.23,0.0,0.0,274.8691666666667,273.74625,274.5283333333333,271.9208333333334
1979-03-12,6.699999999999999,4.854166666666666,2.862083333333333,0.25,1.23,0.0,271.9208333333334,274.8691666666667,273.74625,266.3158333333333
1979-03-13,9.783333333333333,6.699999999999999,4.854166666666666,0.0,0.25,1.23,266.3158333333333,271.9208333333334,274.8691666666667,265.01500000000004
1979-03-14,6.533750000000001,9.783333333333333,6.699999999999999,0.0,0.0,0.25,265.01500000000004,266.3158333333333,271.9208333333334,277.60625
1979-03-15,10.541666666666666,6.533750000000001,9.783333333333333,0.0,0.0,0.0,277.60625,265.01500000000004,266.3158333333333,263.0529166666666
1979-03-16,8.274999999999997,10.541666666666666,6.533750000000001,0.8400000000000001,0.0,0.0,263.0529166666666,277.60625,265.01500000000004,264.3666666666667
1979-03-17,4.3791666666666655,8.274999999999997,10.541666666666666,0.0,0.8400000000000001,0.0,264.3666666666667,263.0529166666666,277.60625,269.9375
1979-03-18,1.4487499999999998,4.3791666666666655,8.274999999999997,0.0,0.0,0.8400000000000001,269.9375,264.3666666666667,263.0529166666666,270.5804166666666
1979-03-19,3.31375,1.4487499999999998,4.3791666666666655,0.0,0.0,0.0,270.5804166666666,269.9375,264.3666666666667,274.2966666666666
1979-03-20,2.81375,3.31375,1.4487499999999998,0.0,0.0,0.0,274.2966666666666,270.5804166666666,269.9375,275.50416666666666
1979-03-21,2.8325,2.81375,3.31375,0.0,0.0,0.0,275.50416666666666,274.2966666666666,270.5804166666666,278.4754166666667
1979-03-22,3.06125,2.8325,2.81375,0.0,0.0,0.0,278.4754166666667,275.50416666666666,274.2966666666666,278.8654166666666
1979-03-23,3.627499999999999,3.06125,2.8325,0.0,0.0,0.0,278.8654166666666,278.4754166666667,275.50416666666666,281.62375000000003
1979-03-24,3.741666666666667,3.627499999999999,3.06125,0.0,0.0,0.0,281.62375000000003,278.8654166666666,278.4754166666667,285.69458333333336
1979-03-25,8.612499999999999,3.741666666666667,3.627499999999999,0.0,0.0,0.0,285.69458333333336,281.62375000000003,278.8654166666666,284.8054166666667
1979-03-26,5.237499999999999,8.612499999999999,3.741666666666667,0.0,0.0,0.0,284.8054166666667,285.69458333333336,281.62375000000003,277.19374999999997
1979-03-27,7.720833333333334,5.237499999999999,8.612499999999999,0.0,0.0,0.0,277.19374999999997,284.8054166666667,285.69458333333336,266.5870833333333
1979-03-28,8.417916666666663,7.720833333333334,5.237499999999999,0.0,0.0,0.0,266.5870833333333,277.19374999999997,284.8054166666667,270.59
1979-03-29,3.8416666666666655,8.417916666666663,7.720833333333334,0.0,0.0,0.0,270.59,266.5870833333333,277.19374999999997,276.6970833333333
1979-03-30,5.2625,3.8416666666666655,8.417916666666663,0.0,0.0,0.0,276.6970833333333,270.59,266.5870833333333,276.765
1979-03-31,2.96875,5.2625,3.8416666666666655,0.0,0.0,0.0,276.765,276.6970833333333,270.59,280.7583333333334
1979-04-01,2.2570833333333336,2.96875,5.2625,0.0,0.0,0.0,280.7583333333334,276.765,276.6970833333333,277.3400000000001
1979-04-02,6.270833333333333,2.2570833333333336,2.96875,0.0,0.0,0.0,277.3400000000001,280.7583333333334,276.765,277.40250000000003
1979-04-03,4.925,6.270833333333333,2.2570833333333336,0.0,0.0,0.0,277.40250000000003,277.3400000000001,280.7583333333334,278.76125
1979-04-04,7.416666666666664,4.925,6.270833333333333,0.0,0.0,0.0,278.76125,277.40250000000003,277.3400000000001,275.82958333333335
1979-04-05,3.2891666666666666,7.416666666666664,4.925,0.0,0.0,0.0,275.82958333333335,278.76125,277.40250000000003,275.87875
1979-04-06,5.4750000000000005,3.2891666666666666,7.416666666666664,0.63,0.0,0.0,275.87875,275.82958333333335,278.76125,274.3333333333333
1979-04-07,7.758333333333332,5.4750000000000005,3.2891666666666666,0.77,0.63,0.0,274.3333333333333,275.87875,275.82958333333335,272.6591666666666
1979-04-08,8.804166666666665,7.758333333333332,5.4750000000000005,0.0,0.77,0.63,272.6591666666666,274.3333333333333,275.87875,271.76874999999995
1979-04-09,6.339583333333333,8.804166666666665,7.758333333333332,0.0,0.0,0.77,271.76874999999995,272.6591666666666,274.3333333333333,274.76250000000005
1979-04-10,4.108333333333333,6.339583333333333,8.804166666666665,0.0,0.0,0.0,274.76250000000005,271.76874999999995,272.6591666666666,275.9608333333333
1979-04-11,6.441666666666664,4.108333333333333,6.339583333333333,0.77,0.0,0.0,275.9608333333333,274.76250000000005,271.76874999999995,276.47791666666666
1979-04-12,6.970833333333332,6.441666666666664,4.108333333333333,0.0,0.77,0.0,276.47791666666666,275.9608333333333,274.76250000000005,278.6983333333333
1979-04-13,4.516666666666665,6.970833333333332,6.441666666666664,0.0,0.0,0.77,278.6983333333333,276.47791666666666,275.9608333333333,280.8379166666667
1979-04-14,4.887499999999998,4.516666666666665,6.970833333333332,0.0,0.0,0.0,280.8379166666667,278.6983333333333,276.47791666666666,279.3883333333333
1979-04-15,4.408333333333332,4.887499999999998,4.516666666666665,0.0,0.0,0.0,279.3883333333333,280.8379166666667,278.6983333333333,279.295
1979-04-16,3.0212500000000007,4.408333333333332,4.887499999999998,0.0,0.0,0.0,279.295,279.3883333333333,280.8379166666667,278.6475
1979-04-17,3.3416666666666663,3.0212500000000007,4.408333333333332,0.0,0.0,0.0,278.6475,279.295,279.3883333333333,279.9479166666667
1979-04-18,4.073749999999999,3.3416666666666663,3.0212500000000007,0.0,0.0,0.0,279.9479166666667,278.6475,279.295,278.91583333333335
1979-04-19,4.424999999999999,4.073749999999999,3.3416666666666663,0.0,0.0,0.0,278.91583333333335,279.9479166666667,278.6475,279.92375
1979-04-20,4.649999999999999,4.424999999999999,4.073749999999999,0.0,0.0,0.0,279.92375,278.91583333333335,279.9479166666667,279.96083333333337
1979-04-21,1.8454166666666667,4.649999999999999,4.424999999999999,0.0,0.0,0.0,279.96083333333337,279.92375,278.91583333333335,283.35958333333326
1979-04-22,2.1550000000000002,1.8454166666666667,4.649999999999999,0.0,0.0,0.0,283.35958333333326,279.96083333333337,279.92375,285.1908333333333
1979-04-23,3.0,2.1550000000000002,1.8454166666666667,0.0,0.0,0.0,285.1908333333333,283.35958333333326,279.96083333333337,284.31791666666675
1979-04-24,3.9208333333333325,3.0,2.1550000000000002,0.0,0.0,0.0,284.31791666666675,285.1908333333333,283.35958333333326,282.555
1979-04-25,2.0500000000000003,3.9208333333333325,3.0,0.0,0.0,0.0,282.555,284.31791666666675,285.1908333333333,286.28541666666666
1979-04-26,3.0208333333333335,2.0500000000000003,3.9208333333333325,0.0,0.0,0.0,286.28541666666666,282.555,284.31791666666675,291.90416666666664
1979-04-27,6.495833333333333,3.0208333333333335,2.0500000000000003,0.0,0.0,0.0,291.90416666666664,286.28541666666666,282.555,291.0620833333333
1979-04-28,5.183333333333333,6.495833333333333,3.0208333333333335,0.0,0.0,0.0,291.0620833333333,291.90416666666664,286.28541666666666,284.2454166666667
1979-04-29,5.645416666666666,5.183333333333333,6.495833333333333,0.0,0.0,0.0,284.2454166666667,291.0620833333333,291.90416666666664,284.58333333333337
1979-04-30,5.708333333333331,5.645416666666666,5.183333333333333,0.0,0.0,0.0,284.58333333333337,284.2454166666667,291.0620833333333,283.47541666666666
1979-05-01,2.829166666666667,5.708333333333331,5.645416666666666,0.0,0.0,0.0,283.47541666666666,284.58333333333337,284.2454166666667,282.5070833333333
1979-05-02,4.570833333333334,2.829166666666667,5.708333333333331,0.0,0.0,0.0,282.5070833333333,283.47541666666666,284.58333333333337,281.48541666666665
1979-05-03,5.783333333333331,4.570833333333334,2.829166666666667,0.0,0.0,0.0,281.48541666666665,282.5070833333333,283.47541666666666,282.74125
1979-05-04,2.9650000000000003,5.783333333333331,4.570833333333334,0.0,0.0,0.0,282.74125,281.48541666666665,282.5070833333333,284.23499999999996
